"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"5420",2017-07-24,1279360,318461.090034987,-151319.706207809,0,668951.665203273,0,44.185853440699,92190.4905338488,8248.03269214394,0.000113991501919565,0,12562.1889793419,460364.418609529,1409502.36581275,"4_172_7",1,FALSE
"5421",2017-07-31,1455811.66666667,318491.254046605,-133938.822744846,0,694850.719882143,0,1148.13731681746,149871.214142973,3487.55372930296,1.45809369357584e-07,0,12078.4826314209,460364.418609529,1506352.95761409,"4_172_7",1,FALSE
"5422",2017-08-07,1553355,318521.418058223,-148269.060708753,170095.596668538,771331.194024937,0,66.7244211522023,143875.979661883,17471.2331015063,1.86508396051441e-10,0,11334.2169743198,460364.418609529,1744791.72081134,"4_172_7",1,FALSE
"5423",2017-08-14,1374855,318551.58206984,-139291.539882082,0,658674.275002991,0,21115.6318814125,108430.373333304,2635.32181898639,2.38567534795112e-13,0,15708.3125955143,460364.418609529,1446188.3754295,"4_172_7",1,FALSE
"5424",2017-08-21,1970110,318581.746081458,-67933.1135908757,0,984524.410015485,0,1267.25609372899,76574.3509359753,20380.5377221081,461.292045184557,0,17043.3392531441,460364.418609529,1811264.23716574,"4_172_7",1,FALSE
"5425",2017-08-28,2336431.66666667,318611.910093076,40050.0109045022,0,1099670.39795765,0,336375.740396194,51182.4281739593,3246.30083206007,217.170967370502,0,21600.1875467337,460364.418609529,2331318.56548107,"4_172_7",1,FALSE
"5426",2017-09-04,2002065,318610.281126722,119552.309843724,0,1047777.85238071,0,41719.183344533,32810.3784653839,388.845005604279,0.277937015314205,0,19499.317268383,460364.418609529,2040722.8639816,"4_172_7",1,FALSE
"5427",2017-09-11,2027418.33333333,318608.652160368,138735.829313088,0,924000.990113138,0,105491.756318973,135929.012466777,7842.34489733062,49.2386028760972,0,11691.5642159714,460364.418609529,2102713.80669805,"4_172_7",1,FALSE
"5428",2017-09-18,1886570,318607.023194013,131871.342602929,-78344.9805353284,986688.128904785,0,7345.77221035719,100921.581361313,1006.30752135746,0.0629899395807143,0,14428.1464575834,460364.418609529,1942887.80331648,"4_172_7",1,FALSE
"5429",2017-09-25,2529721.66666667,318605.394227659,153092.00957025,0,1162517.23121963,0,218034.330545424,139257.291116684,116.751137085237,3052.61827668997,0,18281.6925783987,460364.418609529,2473321.73728135,"4_172_7",1,FALSE
"5430",2017-10-02,2357930,318603.765261305,209743.464934574,0,1223446.78961283,0,405708.148114947,127608.41597002,13.3785419706914,3.93417108662597,0,20890.8627106106,460364.418609529,2766383.17792687,"4_172_7",1,FALSE
"5431",2017-10-09,3003391.66666667,318602.13629495,259165.674739536,39075.2135409465,1278146.53808428,0,245035.539823675,168341.431804489,29489.4257588796,26988.7529065547,0,17780.2755975242,460364.418609529,2842989.40716036,"4_172_7",1,FALSE
"5432",2017-10-16,2283685,318600.507328596,271355.368659144,0,1194895.20664431,0,23216.3860822851,133035.565186369,5695.8344331248,19215.8975067781,0,24046.5181928973,460364.418609529,2450425.70264303,"4_172_7",1,FALSE
"5433",2017-10-23,2584721.66666667,318542.273908783,274053.321753724,0,1216697.26674391,0,77461.2747659545,120298.147184588,707.331042074193,25132.6743190762,0,24076.644112812,460364.418609529,2517333.35244045,"4_172_7",1,FALSE
"5434",2017-10-30,2565400,318484.04048897,317432.586221939,50261.8028906154,1303267.35674417,0,8905.31244031488,86784.1505779312,81.7215412869641,33798.5563492539,0,15842.8993542226,460364.418609529,2595222.84521823,"4_172_7",1,FALSE
"5435",2017-11-06,3407085,318425.807069157,400169.266028291,0,1456310.66219766,0,14058.9372752224,164354.090480307,34130.6626105326,13173.3597649264,0,19178.277583097,460364.418609529,2880165.48161872,"4_172_7",1,FALSE
"5436",2017-11-13,2803291.66666667,318367.573649344,454913.584938553,0,1467593.43732954,0,834.112087345452,128863.569008883,7393.15430192348,77755.9753274891,0,18311.5998072823,460364.418609529,2934397.42505988,"4_172_7",1,FALSE
"5437",2017-11-20,3303155,318309.340229531,422503.316619939,-4755.39913027111,1515686.25848563,0,81983.1116035763,136099.628564089,3142.37790015924,12848.4786276491,0,17975.6015178531,460364.418609529,2964157.13302769,"4_172_7",1,FALSE
"5438",2017-11-27,3103743.33333333,318251.106809718,330766.048596449,0,1566314.42544677,0,5464.75881870034,101080.449285255,17635.3978335907,4567.96576942393,0,23583.0129191305,460364.418609529,2828027.58408856,"4_172_7",1,FALSE
"5439",2017-12-04,2793875,318192.873389905,277648.06259009,0,1322422.84964436,0,23477.0617738524,123998.179156451,2668.06760365676,1437.94167893068,0,19323.2134271753,460364.418609529,2549532.66787395,"4_172_7",1,FALSE
"5440",2017-12-11,2260396.66666667,318058.795824757,327082.47043271,0,1183460.4237111,0,1414.44551652931,90057.7602653086,316.931122769864,6289.61357688623,0,23146.546428525,460364.418609529,2410191.40548811,"4_172_7",1,FALSE
"5441",2017-12-18,2399176.66666667,317924.718259608,432664.962527656,-381698.043302712,1140019.13539815,0,116753.445548135,123305.500717922,36.4181639702987,477.98484818514,0,25325.7130732367,460364.418609529,2235174.25384368,"4_172_7",1,FALSE
"5442",2017-12-25,3827520,317790.64069446,478958.033613164,0,1072057.21609083,0,312420.942747014,89441.5506370542,25211.8772655637,62630.3164457632,0,28185.2112506101,460364.418609529,2847060.20735398,"4_172_7",1,FALSE
"5443",2018-01-01,3109461.66666667,317656.563129312,398706.400548711,37005.5317620329,1081064.26658506,0,35843.3339314529,61104.1513927046,14453.6683157463,22890.803087293,0,31273.7583221578,460364.418609529,2460362.895684,"4_172_7",1,FALSE
"5444",2018-01-08,2228128.33333333,317522.485564163,238995.932500073,-491.552677151131,1153838.66817223,0,2204.28654990213,50381.5532230517,2066.49830261686,36733.8419947126,0,31918.1202092177,460364.418609529,2293534.25244834,"4_172_7",1,FALSE
"5445",2018-01-15,2202593.33333333,317388.407999015,108310.263231556,0,997759.599074445,0,39821.5996443948,32255.3448213868,26185.9559329378,51.6458867091674,0,23512.6756293022,460364.418609529,2005649.91082928,"4_172_7",1,FALSE
"5446",2018-01-22,1918293.33333333,317233.159974663,68261.2118748065,0,931350.073164391,0,2465.39438154364,101631.360287542,33515.5355911866,0.0660699192636991,0,17264.7424364822,460364.418609529,1932085.96239006,"4_172_7",1,FALSE
"5447",2018-01-29,1862458.33333333,317077.911950312,86668.6618524407,0,897494.688582932,0,14651.3880608986,70916.7363843321,7144.86854604501,8.45116930597214e-05,0,15482.1560339611,460364.418609529,1869800.83010496,"4_172_7",1,FALSE
"5448",2018-02-05,1975951.66666667,316922.66392596,90048.562866492,-58867.5467093315,1014572.06976551,0,870.096257299103,46954.4472735606,9560.7547715053,20.6887059454839,0,25842.2119879729,460364.418609529,1906288.36745444,"4_172_7",1,FALSE
"5449",2018-02-12,1827318.33333333,316767.415901608,43900.0821081873,4285.40308051327,901869.030729538,0,1311.31590193954,101099.076461378,1260.39253835289,0.0264647835881012,0,21405.8820466303,460364.418609529,1852263.04384246,"4_172_7",1,FALSE
"5450",2018-02-19,1656268.33333333,316612.167877256,-26507.9384987032,0,845492.647190385,0,76.2273230278202,70479.5022891828,11344.0613120366,3.38517660516904e-05,0,19239.7807068277,460364.418609529,1697100.86684339,"4_172_7",1,FALSE
"5451",2018-02-26,1703790,316456.919852905,-80551.5587227514,0,802239.917574234,0,1512.26395315185,105061.918468496,19660.3802490721,4.33006371137122e-08,0,18311.7848603504,460364.418609529,1643056.04484503,"4_172_7",1,FALSE
"5452",2018-03-05,1488115,316301.671828553,-106555.51512834,0,778276.334776476,0,87.9365343399485,73754.4108400355,3088.77601945833,5.53869234306641e-11,0,17540.5201308234,460364.418609529,1542858.55361088,"4_172_7",1,FALSE
"5453",2018-03-12,1727330,316146.4204794,-118939.212586576,0,756726.522916851,0,67346.9364133448,120640.609754835,32057.9804704717,7.08467932944677e-14,0,13618.665109497,460364.418609529,1647962.34116735,"4_172_7",1,FALSE
"5454",2018-03-19,1208246.66666667,315991.169130246,-129261.784269507,-121461.854691113,633168.809151298,0,4372.78295931454,87085.2986033538,6586.82640561517,9.06218978996437e-17,0,13823.7141023592,460364.418609529,1270669.3800011,"4_172_7",1,FALSE
"5455",2018-03-26,1388960,315835.917781093,-137498.230075669,0,657508.724988672,0,9932.05510965237,119281.14139754,6060.16467742331,1.15916726743012e-19,0,17976.704441535,460364.418609529,1449460.89692978,"4_172_7",1,FALSE
"5456",2018-04-02,2408331.66666667,315680.66643194,-148839.457863972,0,562224.148528733,0,585.356005848623,85892.0370457471,756.712139008954,1.48271972340439e-22,0,14616.6768258281,460364.418609529,1291280.55772266,"4_172_7",1,FALSE
"5457",2018-04-09,1131721.66666667,315525.415082786,-180326.84216891,0,591610.127261207,0,33.9878564115026,74541.4761162952,87.4871050635266,1.89658372863339e-25,0,22819.0543099015,460364.418609529,1284655.12417228,"4_172_7",1,FALSE
"5458",2018-04-16,950015,315370.163733633,-239213.161435576,0,496890.12879609,0,1.97173421947312,49654.0221163921,10.0211084773324,1777.49286743829,0,20487.3242906101,460364.418609529,1105342.38182081,"4_172_7",1,FALSE
"5459",2018-04-23,801298.333333333,315214.83100026,-302669.020458878,-67378.0932975968,408555.39921157,0,0.11438023113005,138335.62975809,1.14662673208347,2.28360304230696,0,12463.6321439091,460364.418609529,964890.34157689,"4_172_7",1,FALSE
"5460",2018-04-30,779838.333333334,315059.498266888,-334470.804866592,-123003.650840423,399885.150316362,0,0.00663517359138882,103171.880853356,0.13118224997425,197971.716467719,0,10382.3412126183,460364.418609529,1029360.68783688,"4_172_7",1,FALSE
"5461",2018-05-07,889546.666666667,314904.165533515,-325552.04965026,0,460795.727343249,0,0.000384904984426171,113867.640732646,0.0150079713355404,492.806892493158,0,5187.16811701901,460364.418609529,1030059.89297107,"4_172_7",1,FALSE
"5462",2018-05-14,862850,314748.832800143,-307714.078762243,0,431715.489792189,0,2.2328254646286e-05,81198.0826019161,11877.3417312086,206421.165376566,0,14251.0420507919,460364.418609529,1212862.29422243,"4_172_7",1,FALSE
"5463",2018-05-21,2601601.66666667,314593.50006677,-318652.047823501,0,483298.058676218,0,0.612574554074637,87491.120758872,1625.78543451336,535.461193509688,0,16568.1901180912,460364.418609529,1045825.09960856,"4_172_7",1,FALSE
"5464",2018-05-28,905008.333333334,314438.167333398,-358325.437352004,0,463890.945019228,0,0.0355353514153239,59572.0950402383,7387.5027669042,298.514328661331,0,20135.5349931455,460364.418609529,967761.776274452,"4_172_7",1,FALSE
"5465",2018-06-04,910551.666666667,314282.834600025,-390331.545409559,0,476184.281818973,0,0.0020613981413152,38712.0089578325,941.304741902954,0.382117221135072,0,20768.0789023438,460364.418609529,920921.766399667,"4_172_7",1,FALSE
"5466",2018-06-11,923853.333333333,314127.499023657,-386311.606177304,0,452675.624329631,0,324.180145094025,24327.2966318271,9572.53056742906,0.000488776113670271,0,14887.7464505097,460364.418609529,889967.690069149,"4_172_7",1,FALSE
"5467",2018-06-18,982420,313972.163447288,-356969.255543628,0,511922.115952495,0,18.8152716877907,65904.0904586315,1262.18171371377,6.25205701800405e-07,0,18101.7309041974,460364.418609529,1014576.26081454,"4_172_7",1,FALSE
"5468",2018-06-25,1056811.66666667,313816.827870919,-331451.495182452,0,528519.673653031,0,1.09150232548577,43274.443616488,18573.38221553,9688.1671860139,0,17087.6423014331,460364.418609529,1059874.15177282,"4_172_7",1,FALSE
"5469",2018-07-02,932326.666666667,313661.49229455,-315002.625471738,0,445496.11860886,0,1772.75274863528,140279.341817371,2859.00215903893,12.6943831049024,0,15836.9269625716,460364.418609529,1065280.12211192,"4_172_7",1,FALSE
"5470",2018-07-09,1126221.66666667,313506.156718181,-283431.571882696,0,557826.903245911,0,103.126289616443,105004.222176788,20637.0503105594,79524.023215042,0,15533.7938104166,460364.418609529,1269068.12249335,"4_172_7",1,FALSE
"5471",2018-07-16,1140006.66666667,313350.821141812,-222843.30176199,-36364.215138559,563167.412625112,0,708.253232979002,114334.950183614,3303.46953816242,126.405978599309,0,12817.7828095982,460364.418609529,1208965.99721886,"4_172_7",1,FALSE
"5472",2018-07-23,1479303.33333333,313195.485565444,-159479.58152188,0,722566.181507958,0,1385.55774197642,81599.6824924417,9622.42320518066,0.16173924065324,0,17223.9334012988,460364.418609529,1446478.26274119,"4_172_7",1,FALSE
"5473",2018-07-30,1647193.33333333,313040.144710182,-133618.266365771,0,861937.098994021,0,80.5525140884058,55005.8933892756,1269.76968992887,0.000206884773363448,0,13551.5017125386,460364.418609529,1571631.11346068,"4_172_7",1,FALSE
"5474",2018-08-06,2009478.33333333,312884.80385492,-145613.978761705,170095.596668538,948333.689893896,0,1744.03720659375,119660.77818805,13007.175323273,2.64631466668261e-07,0,26091.8269445009,460364.418609529,1906568.34792786,"4_172_7",1,FALSE
"5475",2018-08-13,1523443.33333333,312729.462999658,-145080.337726047,0,789892.303479071,0,101.451198487284,86224.6684334451,1814.34531018244,15808.4192882706,0,21542.0555095351,460364.418609529,1543396.78710213,"4_172_7",1,FALSE
"5476",2018-08-20,1420118.33333333,312574.122144396,-84985.8585608291,0,660208.785129514,0,96546.2328573322,127421.911460682,212.911105424464,21.037617364934,0,19299.7091063682,460364.418609529,1591663.26946978,"4_172_7",1,FALSE
"5477",2018-08-27,1673551.66666667,312418.781289134,20999.7402068534,0,869323.674165518,0,6610.53919004804,93126.5646738221,24.4300661272477,16937.3813103044,0,25162.4853752419,460364.418609529,1804968.01488658,"4_172_7",1,FALSE
"5478",2018-09-03,2061091.66666667,312263.440433872,109766.541904455,0,1003562.56356027,0,4345.06041536722,114992.393930874,829.104604969201,22.605223765789,0,29805.3643388106,460364.418609529,2035951.49302191,"4_172_7",1,FALSE
"5479",2018-09-10,2144110,312108.099575131,138907.980407668,0,1119688.52336508,0,253.80103441568,82165.8230440052,699.897034906009,0.0289165099134345,0,28230.8232799538,460364.418609529,2142419.39526719,"4_172_7",1,FALSE
"5480",2018-09-17,2058653.33333333,311952.75871639,132270.623638555,-78344.9805353284,1026138.62416736,0,14.7288582046775,101621.837099188,17278.5709636178,7290.86443207206,0,31027.5627563938,460364.418609529,2009615.00870598,"4_172_7",1,FALSE
"5481",2018-09-24,2208345,311797.417857649,146035.399917731,4285.40308051327,1142561.06977662,0,4.88403419290592,97288.3267556591,2597.1407562134,9.49593882138701,0,20480.3984543027,460364.418609529,2185423.95518123,"4_172_7",1,FALSE
"5482",2018-10-01,2603008.33333333,311642.076998908,198656.927451043,0,1236925.28527639,0,432650.053773348,93348.4589709432,4716.79796111102,167.642172528527,0,22755.7743405645,460364.418609529,2761227.43555437,"4_172_7",1,FALSE
"5483",2018-10-08,2313193.33333333,311486.736140167,252898.678091575,39075.2135409465,1193891.70416226,0,79579.5869319324,64204.0988173049,4937.48374771652,1789.77511418193,0,20623.1866082763,460364.418609529,2428850.88176389,"4_172_7",1,FALSE
"5484",2018-10-15,2813106.66666667,311331.395281426,271389.92610841,0,1312086.0054124,0,107198.068992057,107806.8531359,2179.64273304619,3550.9098304634,0,25718.4012263746,460364.418609529,2601625.6213296,"4_172_7",1,FALSE
"5485",2018-10-22,2665110,311176.054422685,271733.421857636,0,1395960.11391251,0,7488.86083429757,76049.8227361762,257.110134565872,4.58201116367107,0,27169.6672347718,460364.418609529,2550204.05175333,"4_172_7",1,FALSE
"5486",2018-10-29,2947875,311020.713424714,305701.112776874,50261.8028906154,1394237.51570157,0,19084.3867307035,50787.0657174365,3107.48691182188,75787.6189878493,0,26559.3178630831,460364.418609529,2696911.4396142,"4_172_7",1,FALSE
"5487",2018-11-05,2768941.66666667,310865.372426743,385024.629963577,0,1409072.63000899,0,1141.55474396794,135321.069120117,2561.77980108545,119.10878763155,0,23153.2481597573,460364.418609529,2727623.8116214,"4_172_7",1,FALSE
"5488",2018-11-12,2666240,310710.031428772,450690.034183428,0,1248476.78008183,0,91196.7780648187,100356.321151746,303.841976093997,96397.931411767,0,20038.7237199213,460364.418609529,2778534.86062791,"4_172_7",1,FALSE
"5489",2018-11-19,2559550,310554.690430801,434791.020154995,-4755.39913027111,1328337.34926615,0,6182.4899263065,107089.384826257,34.9077618180918,161.545841885658,0,18658.7753641079,460364.418609529,2661419.18305158,"4_172_7",1,FALSE
"5490",2018-11-26,2653766.66666667,310399.34943283,347381.87389243,0,1182302.71723658,0,91312.003461681,75447.6955675386,25338.4238409978,57015.0402399082,0,10102.6464809605,460364.418609529,2559664.16876245,"4_172_7",1,FALSE
"5491",2018-12-03,2144703.33333333,310244.008434859,280171.685982402,0,1113355.49245955,0,6191.62069550791,104474.809759577,4461.79761534103,84.8023866137109,0,20372.3894635292,460364.418609529,2299721.02540691,"4_172_7",1,FALSE
"5492",2018-12-10,2451681.66666667,310088.667371299,311318.573925063,0,1253294.75283954,0,362.728412031998,73266.3340292501,11963.5040170612,0.108495438411551,0,28569.1543135781,460364.418609529,2449228.24201279,"4_172_7",1,FALSE
"5493",2018-12-17,2469486.66666667,309933.326307739,414771.547099815,-381698.043302712,1288806.37928522,0,21.0538808926907,73914.9975638645,1639.91661443703,0.000138779254566309,0,26339.1846022639,460364.418609529,2194092.78079983,"4_172_7",1,FALSE
"5494",2018-12-24,3208150,309777.985244178,479471.378369823,4285.40308051327,1274669.96750321,0,436562.582115595,49185.103170891,13554.8655909998,102640.905354237,0,31140.3245105725,460364.418609529,3161652.93354955,"4_172_7",1,FALSE
"5495",2018-12-31,2746851.66666667,309622.644180618,421626.008044328,37005.5317620329,1147359.74742642,0,292429.003663165,31428.8248102535,1908.35891152472,175.533540789919,0,29780.2804566761,460364.418609529,2731700.35140533,"4_172_7",1,FALSE
"5496",2016-01-04,2171506.66666667,664925.443092919,340827.543297127,0,1151913.70167681,0,2866.42127387642,164195.791733104,7320.15544483133,10715.9354187846,22425.9298526309,0,43379.0523645882,2408569.97415468,"4_174_8",1,FALSE
"5497",2016-01-11,2464131.66666667,665342.168080067,181432.141272801,-564.462526335045,1230829.99604835,0,479.222010014555,127048.14195827,67136.417654594,14853.5771878074,24256.8921649885,0,43379.0523645882,2354193.14621514,"4_174_8",1,FALSE
"5498",2016-01-18,2012520,665758.89293257,82337.8083259431,0,1107186.99178117,0,26.4834909999315,92320.8503042396,4454.68189864625,10488.3615282932,20079.7312644879,0,43379.0523645882,2026032.85389094,"4_174_8",1,FALSE
"5499",2016-01-25,1738911.66666667,666175.617785074,71032.7700411587,0,914247.168027214,0,1.46236398215803,63473.9149898837,27169.6450031327,6196.40593814089,19927.0045814053,0,43379.0523645882,1811603.04109458,"4_174_8",1,FALSE
"5500",2016-02-01,1772306.66666667,666592.342637578,91594.3469125905,0,905114.265942334,0,2709.60281025286,98222.8076335538,1211.56994805398,0.146474068435635,18668.0173974087,0,43379.0523645882,1827492.15212043,"4_174_8",1,FALSE
"5501",2016-02-08,1809058.33333333,667009.067490082,77915.81410112,-67599.1113043603,969928.702803211,0,150.353385223568,68155.3727252077,6674.78419627201,9244.8383590426,18398.5517432621,0,43379.0523645882,1793257.42586365,"4_174_8",1,FALSE
"5502",2016-02-15,1952740,667425.792342585,18898.176505138,0,961737.069688631,0,119540.030563947,45167.0403605115,3069.12357564321,827.485971630847,1106.71527070589,0,43379.0523645882,1861150.48664338,"4_174_8",1,FALSE
"5503",2016-02-22,1507805,667842.517195089,-48466.8801620088,0,830299.155954296,0,8437.11514589395,28938.362937998,114.264457368162,0.019244108298699,48.874000103624,0,43379.0523645882,1530592.48113744,"4_174_8",1,FALSE
"5504",2016-02-29,1510391.66666667,668259.241861932,-91363.7642364411,0,753398.026121566,0,57982.016826038,18115.9452396898,4.1696965421244,3045.60816870864,16166.0316555409,0,43379.0523645882,1468986.32769816,"4_174_8",1,FALSE
"5505",2016-03-07,1588840,668675.966528774,-110168.79079914,0,825193.609997123,0,3579.44375262883,11170.2568976284,42898.2285456244,0.0713056213655665,18886.5117155242,0,43379.0523645882,1503614.35030837,"4_174_8",1,FALSE
"5506",2016-03-14,1605990,669092.691195617,-121122.372479075,-139477.758008846,815683.308439153,0,9866.67615605336,94825.278366065,2196.4194222215,1.65416731886088e-06,16984.2891375256,0,43379.0523645882,1391427.58459496,"4_174_8",1,FALSE
"5507",2016-03-21,1356010,669509.415862459,-130745.152617698,4921.03809343467,746604.009786541,0,554.759160304574,65449.9331465283,81.2874169919057,3.83738179391305e-11,16546.1053226609,0,43379.0523645882,1416300.44853581,"4_174_8",1,FALSE
"5508",2016-03-28,2103936.66666667,669926.140529302,-138604.11827273,0,744380.078099386,0,30.6621606788847,112830.791443239,33131.9791144947,46144.7050178646,17631.8212215366,0,43379.0523645882,1528851.11167836,"4_174_8",1,FALSE
"5509",2016-04-04,1120835,670342.865196144,-154816.766009592,0,617465.837961744,0,1.69311442443047,80123.043508483,1553.44674526288,1.75991089141072,14660.3321193257,0,43379.0523645882,1272711.26491127,"4_174_8",1,FALSE
"5510",2016-04-11,1141140,670759.589862986,-196121.70120932,0,622490.453616154,0,0.0934860806328741,115155.021986666,57.2409674966312,4.08271017272691e-05,14347.0479420945,0,43379.0523645882,1270066.79905757,"4_174_8",1,FALSE
"5511",2016-04-18,1166880,671176.314535205,-259894.867473712,0,605058.892220387,0,838.031674646902,82079.0036436728,2.08801683222842,2806.34009768856,13911.7392596209,0,43379.0523645882,1159356.59433893,"4_174_8",1,FALSE
"5512",2016-04-25,888806.666666667,671593.039207423,-314891.800697985,-77371.9898807643,488964.207742762,0,46.3428806226358,55550.1958026988,0.0761377925157053,0.0656560755796204,13968.9795521179,0,43379.0523645882,881238.168765331,"4_174_8",1,FALSE
"5513",2016-05-02,898873.333333333,672009.763879641,-330620.944655118,420001.895507246,472680.865662933,0,2.55905124385166,36132.8555376061,29238.3763044538,1.52310758372519e-06,10895.9275558979,0,43379.0523645882,1353720.35121001,"4_174_8",1,FALSE
"5514",2016-05-09,889373.333333334,672426.48855186,-313666.016331684,0,485823.781667785,0,0.141299397567982,100368.643137553,1326.33463380859,3.53334589875742e-11,11764.836679999,0,43379.0523645882,1001423.26200331,"4_174_8",1,FALSE
"5515",2016-05-16,1915375,672843.213224078,-303229.672333049,0,501957.485269444,0,0.0078018882564761,69878.9643902749,48.7972627177839,10052.245365676,621.36510964661,0,43379.0523645882,995551.458455265,"4_174_8",1,FALSE
"5516",2016-05-23,1006845,673259.937896296,-326647.096879163,0,543799.112453527,0,0.000430783475488003,135840.839960931,1.77990932141324,0.240460412169624,27.2370649397503,0,43379.0523645882,1069661.10366164,"4_174_8",1,FALSE
"5517",2016-05-30,869198.333333334,673676.662663783,-367903.953466376,0,478190.402478388,0,2.3785831604095e-05,100153.157650487,0.0649027749021178,5.57826928535581e-06,11018.2692135809,0,43379.0523645882,938513.65583659,"4_174_8",1,FALSE
"5518",2016-06-06,727250,674093.38743127,-388177.922406596,0,400927.894069239,0,1.3133414275887e-06,69705.3563891308,0.00236659343691326,1.29406189769014e-10,10371.2349741679,0,43379.0523645882,810299.005189707,"4_174_8",1,FALSE
"5519",2016-06-13,753730,674510.112198757,-372208.004829725,0,415645.812864192,0,7.25165188276697e-08,46301.4740656844,8.62946484808255e-05,3.00199956180229e-15,12298.2011622664,0,43379.0523645882,819926.64791213,"4_174_8",1,FALSE
"5520",2016-06-20,999196.666666667,674926.836966243,-341779.555057274,0,497531.919019366,0,4644.53969761012,134225.310640465,3.1466183106667e-06,3566.72883966975,12966.5352600497,0,43379.0523645882,1029461.36773386,"4_174_8",1,FALSE
"5521",2016-06-27,845843.333333333,675343.56173373,-321173.680739387,0,466862.142058145,0,258.63713151974,98696.9601216022,1.14737205166311e-07,0.0836386382452561,12302.4292877201,0,43379.0523645882,975669.185596671,"4_174_8",1,FALSE
"5522",2016-07-04,1126016.66666667,675760.286501217,-302877.45445959,0,576384.790459752,0,1224.51579478324,68535.2275683243,6856.00942079552,1.94027209157854e-06,13630.5833847995,0,43379.0523645882,1082893.01103661,"4_174_8",1,FALSE
"5523",2016-07-11,1140978.33333333,676177.011268704,-261155.513683428,0,628799.879117899,0,67.7630929533439,45444.5698525134,262.049692807924,4.50109533332744e-11,14523.4312563907,0,43379.0523645882,1147498.24296243,"4_174_8",1,FALSE
"5524",2016-07-18,1242656.66666667,676593.736114036,-195571.523590025,-41757.9594200668,631669.931916093,0,31.622317847097,170844.541742097,6292.83150706548,9146.10177435232,11887.8132397696,0,43379.0523645882,1312516.14796576,"4_174_8",1,FALSE
"5525",2016-07-25,1293483.33333333,677010.460959368,-142737.393617575,0,711366.130144049,0,1.74613578809823,133744.244436526,239.575033517956,0.218171729555918,14679.3767351282,0,43379.0523645882,1437683.41036312,"4_174_8",1,FALSE
"5526",2016-08-01,1484843.33333333,677427.1858047,-133636.753937084,0,726171.750960976,0,12140.3712020458,154641.559363001,8.74984633663856,24899.5399173145,16410.6760939678,0,43379.0523645882,1521442.13161585,"4_174_8",1,FALSE
"5527",2016-08-08,1485698.33333333,677843.910650032,-148167.022665197,195325.129283082,816098.36527761,0,685.489117320665,117693.440500474,247.87095955531,0.624356236010563,17627.6785406545,0,43379.0523645882,1720734.53838436,"4_174_8",1,FALSE
"5528",2016-08-15,1556608.33333333,678260.635495364,-129593.68742045,0,786524.12035359,0,17288.9591943565,84231.9785181384,9.05333789837722,247.923600709863,1043.50059262865,0,43379.0523645882,1481391.53603682,"4_174_8",1,FALSE
"5529",2016-08-22,1391206.66666667,678677.360340696,-48940.8466438502,0,728287.335140758,0,985.647234694645,57195.2384099417,34328.111138805,73.4881983438086,46.0376151583676,0,43379.0523645882,1494031.42379914,"4_174_8",1,FALSE
"5530",2016-08-29,2018783.33333333,679094.085186029,57328.1293116068,0,1001722.41998954,0,11804.0844157944,144445.35561949,1626.31224216476,0.00170517563966169,19620.378948019,0,43379.0523645882,1959019.81978241,"4_174_8",1,FALSE
"5531",2016-09-05,2170721.66666667,679510.810032776,125543.059644328,0,1075675.53967121,0,16114.941565612,141259.203903252,3367.49459798908,0.0787268534361644,20381.3891052332,0,43379.0523645882,2105231.56961184,"4_174_8",1,FALSE
"5532",2016-09-12,2247670,679927.534879523,135868.360596642,0,1207524.87663857,0,916.692673628452,155763.867742515,125.629698002266,1.82632713216591e-06,21012.673153554,0,43379.0523645882,2244518.68774885,"4_174_8",1,FALSE
"5533",2016-09-19,2192026.66666667,680344.25972627,130778.078084671,-89965.5473243307,1098803.43823432,0,50.7000821611856,131325.211789583,70197.0522302616,18088.5264160351,21279.7457968947,0,43379.0523645882,2104280.51740045,"4_174_8",1,FALSE
"5534",2016-09-26,1895213.33333333,680760.984573018,159319.223997418,0,1018821.34132456,0,2.7996778827167,153749.772096932,4838.57318174211,0.443750078630248,19648.9922719928,0,43379.0523645882,2080521.18323821,"4_174_8",1,FALSE
"5535",2016-10-03,2232910,681177.709419765,217668.073657236,0,1056268.45306861,0,375695.885616537,152714.161603586,22460.9957654112,6503.44358470863,21139.0499625675,0,43379.0523645882,2577006.825043,"4_174_8",1,FALSE
"5536",2016-10-10,2406035,681594.434266512,260600.346904943,44871.0683059155,1273727.68110155,0,65680.8100950058,115843.358347777,29047.8171200659,10206.0606197917,23323.4569970278,0,43379.0523645882,2548274.08612317,"4_174_8",1,FALSE
"5537",2016-10-17,2252445,682011.159080299,267391.257994146,0,1112221.51726857,0,248542.906016636,105977.105230909,1315.59772768329,29188.8264726206,22494.757549184,0,43379.0523645882,2512522.17970463,"4_174_8",1,FALSE
"5538",2016-10-24,2663125,682427.883894086,274185.65753036,0,1380214.782494,0,25070.6921216027,148527.725618995,19794.2602183761,38145.6461317138,23667.3007387366,0,43379.0523645882,2635413.00111246,"4_174_8",1,FALSE
